business_id,name_x,categories,category_Casual Dining & Drinks,category_Diverse Cuisine & Entertainment,category_Health & Lifestyle,category_Nightlife Essentials,category_Traditional Comfort Foods,category_Sophisticated Eats
mjMJxBpW_Pg1b4duNPJsTA,Tri Tip Company,"Bars, Nightlife, Restaurants, Barbeque, American (Traditional)",1,1,0,0,1,0
dutm97q2F4a6RV6YQ0uLHw,Crush Bar and Tap,"Nightlife, Gay Bars, Wine Bars, Bars, Cupcakes, Desserts, Tapas Bars, Beer Bar, Food, Restaurants",0,1,1,1,1,1
cyaDjqjhtRbpd5Og5dFoZg,Boondocks,"Nightlife, Restaurants, Bars, Dive Bars, Cocktail Bars, Burgers, Mexican",0,1,1,0,0,1
9MsMKG0v3NstaPqKGYFVOw,Corazon Cocina,"Restaurants, Seafood, Mexican",1,1,0,0,0,0
n_RyzuCAiR4yW2JLkl0Jng,Cafe Shell,"American (Traditional), Restaurants, Cafes, Coffee & Tea, Food",1,0,0,0,0,1
iAE5tMDs1XSudlEzG-Z3aA,Spice Avenue,"Pakistani, Restaurants, Indian",0,0,0,1,0,0
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,"Restaurants, Vegetarian, French, Vegan, Seafood, Asian Fusion, Gluten-Free, American (New)",1,1,0,0,1,0
3rzlcCvPUJ56jvYWl7iGvA,Modern Times Kitchen,"Vegan, American (New), Restaurants",0,1,0,0,1,0
3cnjGli5iwGsUF06Dne9Yg,Challwa,"Restaurants, Peruvian, Pop-Up Restaurants",0,0,1,1,0,0
EoLzj1yciIjEZS9ZEJe_kQ,The Garden,"Trivia Hosts, Nightlife, Sports Bars, Beer Gardens, Event Planning & Services, Restaurants, Bars, Beer Bar",1,1,1,1,0,0
f6eBJT2jiXXBkrlHdJMbcA,Gladden and Sons Produce,"Organic Stores, Farmers Market, Specialty Food, Sandwiches, Meat Shops, Delis, Fruits & Veggies, Coffee & Tea, Grocery, Food, Restaurants",1,0,0,1,1,1
ycbmvmBYk4w_ZmdrPL0tBQ,The Cruisery,"Breweries, Nightlife, Food, Cocktail Bars, Bars, Restaurants, Brewpubs, Gastropubs",0,1,1,1,0,1
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,"Delis, Food, Restaurants, Grocery",0,0,0,0,1,1
-I7M6l0h46VdiN09Y1NUZw,Apna Indian Kitchen,"Gluten-Free, Gastropubs, Vegan, Restaurants, Indian",0,0,0,1,1,0
-BdYhP-12elmFV7oB1iv4A,Corner Tap Room,"Restaurants, Gastropubs, Cocktail Bars, Bars, American (New), Nightlife, Beer Bar, American (Traditional)",1,1,0,1,0,1
f7S0WFDy_J1TGahYhnoMLA,OPPI’Z Bistro And Natural Pizza,"Pizza, Restaurants, Italian, Vegetarian",0,0,0,0,1,1
RiOcLw__HPf_rTOTpYKnHQ,Meet Up Chinese Cuisine,"Szechuan, Chinese, Nightlife, Karaoke, Asian Fusion, Restaurants",0,1,1,1,1,0
7grEnJV48N6BxbEP3uxISA,Mr B Restaurant & Cafe,"Food, Restaurants, Middle Eastern, Cafes, Bakeries",0,0,1,0,0,1
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,"Salad, Sandwiches, Restaurants, Pizza",1,0,0,0,0,1
tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,"Restaurants, Sandwiches, American (New)",1,1,0,0,0,0
3n7VGTZQKyWycuhU_j0lqA,Alchemy Wellness Spa,"Skin Care, Cafes, Fitness & Instruction, Vegan, Vegetarian, Active Life, Restaurants, Acupuncture, Health & Medical, Massage, Day Spas, Beauty & Spas, Weight Loss Centers, Yoga",0,0,1,0,1,1
4KAuy-zNBxD9QvnkldwEww,The Marquee,"Restaurants, Bars, American (New), Nightlife, Wine Bars",0,1,0,0,0,1
jZAU0OShjmcxIhkruFlZng,Coast Restaurant & Bar,"Restaurants, Event Planning & Services, American (New), Party & Event Planning, American (Traditional)",1,1,0,1,0,0
xUd0QOyVzx9SQhWulcOPAw,Book Ends Cafe,"Restaurants, Cafes, Sandwiches",1,0,0,0,0,1
jgd4xLWZ2_YEBiQgdvwztw,The Buzz Hive,"Seafood, Nightlife, Bars, Food, Sports Bars, Restaurants",1,1,0,1,0,0
hJr6xw5Jn20ag2rHopI4eg,Deano's Pizzarama,"Restaurants, Pizza",0,0,0,0,0,1
Zqc8nrT3Z1IbQBckFuU3Fw,Matador Tapas Bar & Latin Steakhouse,"Latin American, Restaurants",0,0,0,1,0,0
1pYZMmpdy2MviWBbagMwbA,Italian & Greek Delicatessen,"Restaurants, Delis, Food, Grocery",0,0,0,0,1,1
yHtS6dj20tl3ht32w6K6Qw,Stateside Restaurant & Lounge,Restaurants,0,0,0,0,0,0
SaUbh0sMSev8gKNJYtC76g,Hob Nob,"American (New), Restaurants",0,1,0,0,0,0
zYTQOpgMSMaFNkcCAvJR3Q,Arturo's Taqueria,"Mexican, Restaurants",0,1,0,0,0,0
3-dQbvti2EpSfs9jKcyIjQ,State & A Bar and Grill,"Bars, Restaurants, Nightlife, Barbeque",0,1,0,0,1,0
yE8r8JXplgnr4XxRivkdLw,Chef Karim's Restaurant,"Moroccan, Restaurants",0,0,1,0,0,0
H5bsmYmdO3FBVQHC3jfx2g,John Dunn Gourmet Dining Room,"Diners, Restaurants",0,0,0,0,1,0
fMWi5o0U30MK2JgvRl_blA,Mama Lu,"Asian Fusion, Chinese, Restaurants",0,0,0,0,1,0
e_LmE84zjkowFcQUd4sdfw,Downtown Brewing Co,"Nightlife, Bars, Restaurants, Sports Bars, American (Traditional)",1,1,0,1,0,0
9CBW1G-JR9ioTgwFTK6kbQ,Minnow Cafe,"Restaurants, Delis",0,0,0,0,0,1
IUgQmteI-mbt_qjL2ZENKA,Epiphany Restaurant,"Restaurants, Burgers, American (New)",0,1,0,0,0,1
idi-W3_au-lXyJQmHTmhAg,Chilangos,"Restaurants, Mexican",0,1,0,0,0,0
6acxMT_WGbA-cUN5RXpIfw,Momma Donna,"American (New), Restaurants, Burgers",0,1,0,0,0,1
OODq_Mki-e929E8NfPc7-Q,Whitefoot Meat Market,"Specialty Food, Delis, Food, Restaurants, Meat Shops",0,0,0,1,0,1
0Qs-G8Xs-mz-jmQH5lez5A,Museum Cafe,"Cafes, Restaurants, Delis",0,0,0,0,0,1
gAtJa5l8DC_IEBIp7ioTMw,The New Black BBQ,"Barbeque, Street Vendors, Restaurants, Food",0,0,1,0,1,0
WQ0cLxAeRpkp6bZP89nDVg,Fat Burger Restaurants of,"Restaurants, Burgers",0,0,0,0,0,1
NTWgjXi0ggOQnTOS1bTjEw,Le Bon Cafe,"Asian Fusion, American (New), Restaurants",0,1,0,0,1,0
HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,"Food, Restaurants, Beer, Wine & Spirits, Italian, Pizza",0,0,0,0,1,1
7tO1ZfWN6OEo1pWtdgxfqA,The Melting Pot,"Restaurants, Fondue",0,0,1,0,0,0
M9kbUs_xPc9HnU-O6qZX1g,Lettuce B. Frank,"American (Traditional), Restaurants",1,0,0,0,0,0
QNoFrASBpqW8dzdAEIYjNQ,The Brown Pelican,Restaurants,0,0,0,0,0,0
TYVln68leW7BYuVksFyB5A,Sevilla,"Italian, American (New), Tapas Bars, Latin American, Restaurants",0,1,0,1,0,1
5YKOs_VGFHgUv7DSMLaQeA,Finestra Cafe,"Coffee & Tea, Restaurants, Food",0,0,0,0,0,1
ZRy4atrG3YHdb__qtE0FsA,Mulligan's Cafe & Bar,"American (Traditional), Event Planning & Services, Caterers, Restaurants, American (New), Cafes, Sandwiches, Breakfast & Brunch",1,1,0,0,0,1
3bZADX_g9efvqGXaAY7Kbg,Petros Restaurant,"Greek, Restaurants, Mediterranean, Food, Beer, Wine & Spirits, American (New)",0,1,1,1,1,0
MOowZBGbgn7FrTol3dvrlg,Nectar Eatery & Lounge,"Bars, American (New), Tapas Bars, Restaurants, Nightlife",0,1,0,1,0,0
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,"Steakhouses, Sushi Bars, Restaurants, Japanese",0,0,0,1,1,0
uPaVoR6XHk12KT9KTr1WFw,ASIE,"American (New), Wraps, Chinese, Sushi Bars, Barbeque, Dim Sum, Asian Fusion, Ramen, Restaurants, Noodles, Soup, Japanese, Hot Pot",0,1,1,1,1,0
IG-CwPl5mb6-hmpFjXUIvA,Choppa Poke,"Food, Live/Raw Food, Restaurants, Ice Cream & Frozen Yogurt, Asian Fusion, Poke, Seafood, Food Delivery Services",1,0,1,1,1,0
kV1u9p8AEV7ItPlgXVODxA,Thai Kitchen,"Thai, Restaurants",0,0,0,1,0,0
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,"Restaurants, Mexican",0,1,0,0,0,0
Umywf9wstVwg30wROIrL_Q,Oveja Blanca Restaurante,"Latin American, Salad, Food, Desserts, Restaurants",0,0,0,1,1,1
yw3vRR7XLIjEnlhMnVzR7w,Kai Sushi Shabu-Shabu,"Restaurants, Sushi Bars",0,0,0,0,1,0
3XjwPkcbuhssRwZKnoYOyQ,The Pan,"Tapas/Small Plates, Restaurants, Comfort Food",0,0,0,1,0,0
_urnEsYdKg1wt057-8yA9Q,Globe,"Bars, Pubs, Lounges, Tapas/Small Plates, Nightlife, Comfort Food, Restaurants",0,1,0,1,0,0
ctVn7wMvJX8f4Z9SnOnrHw,The Bistro,"Mediterranean, Restaurants, French, Breakfast & Brunch, American (New), Seafood, Buffets, Italian",1,1,1,1,1,1
yIAgFdYQY3UdfDn-qO0K7g,Arts & Letters Cafe,"Beer, Wine & Spirits, Food, Coffee & Tea, American (New), Restaurants, Breakfast & Brunch, Cafes, Sandwiches",1,1,0,0,1,1
22q2wGlAmJN8MkhZl2RzRw,Sakura Express,"Restaurants, Japanese",0,0,0,0,1,0
5pyYBpuNOAqgN9nSpk8vaQ,Madison's Sports Grill,"American (Traditional), Restaurants",1,0,0,0,0,0
o0AG9SfwVaZ00cURT7Q-Ag,Ruby's Diner,Restaurants,0,0,0,0,0,0
SAQgO7Ij2cdnMp8VQKBffA,Emilios Ristorante & Bar,"Italian, Restaurants",0,0,0,0,0,1
OyFxR5E2HBy-K2-0AxCtFg,Domino's Pizza,"Pizza, Sandwiches, Chicken Wings, Restaurants",1,0,0,1,0,1
9L-MR0arflwFMF9szEBOOg,California Wine Festival,"Wineries, Food, Restaurants, Arts & Entertainment, Festivals, Food Stands",0,0,1,1,0,0
nkLla0nBTUPL6yj-zX6eaw,Cafe del Sol,"American (Traditional), American (New), Restaurants, Mexican",1,1,0,0,0,0
TSwMwVq5GtQh5LW2t32uGA,Woody's Roundup Bar & Grill,"Barbeque, Bars, Restaurants, Nightlife",0,1,0,0,1,0
WrU1ZYN4jlYcL5mvJrQsCQ,Night Lizard Brewing Company,"Food, Breweries, Beer Gardens, Mediterranean, Nightlife, Restaurants",0,1,1,1,0,0
yuHv4P8RUG8rWKnx50azWA,Alchemy Cafe,"Restaurants, Gluten-Free, Vegetarian, Live/Raw Food",0,0,0,1,1,0
q6661I3CGW0UB740E5Zjfw,India House,"Home & Garden, Home Decor, Restaurants, Shopping, Indian",0,0,1,1,0,0
Gl3XO4ECKKli8-bKKdkkYA,KFC,"Chicken Wings, Restaurants, Fast Food, Chicken Shop",0,0,1,1,0,1
cJjzBIPfMmps5NhNowKPpA,Norton's Pastrami and Deli,"Sandwiches, Food, Delis, Restaurants",1,0,0,0,0,1
2OJqIloZMAZXCW3uzF8jJw,El Sitio,"Ethnic Food, Restaurants, Mexican, Specialty Food, Imported Food, Food",0,1,1,0,0,1
D-1BoOczhXGgwhBOR5v-nQ,Little Alex's,"Restaurants, Mexican",0,1,0,0,0,0
WxAIpTgD1tK_DgzwQ3Dgww,Mi Fiesta Market Deli,"Restaurants, Convenience Stores, Food, Grocery",0,0,1,0,1,0
h8DlM-VbvCNzpsTqihgUAw,Jack in the Box,"Restaurants, Fast Food, Mexican, Burgers, Tacos, Breakfast & Brunch",0,1,0,0,1,1
uriD7RFuHhLJeDdKaf0nFA,Pizza Guru,"Restaurants, Pizza, Food",0,0,0,0,0,1
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,"Restaurants, Argentine",0,0,1,0,0,0
L8rhRyXtpq2nCE0il1KN_g,Coral Tree Cafe,"Cafes, Burgers, Sandwiches, Restaurants",1,0,0,0,0,1
0jpFptAehZhLl3nkhHDanA,Belmond El Encanto,"Restaurants, Event Planning & Services, Hotels, Hotels & Travel",1,0,0,1,0,0
_ywevgEtI1SpZBtY3rILRg,Isabella Gourmet Foods,"Restaurants, Food, Specialty Food, Farmers Market, Grocery, Health Markets",0,0,0,1,1,1
2nF2syYoD5VBFk01le6NkA,Montecito Deli & Catering,"Delis, Restaurants",0,0,0,0,0,1
ut45DX7-QaOWLzYRlBSbGA,Blue Agave,"Restaurants, Mexican, American (New)",0,1,0,0,0,0
Js3m_GdqNUGnEgXJ8WMtfQ,Hana Kitchen,"Bubble Tea, Restaurants, Food, Asian Fusion, Vegan, Acai Bowls",0,0,1,0,1,0
NynM3SwsOMFJryABCKuOlg,All India Cafe,"Restaurants, Indian, Pakistani",0,0,0,1,0,0
hLUqElKTjOzpt_ZXkWVuiA,Montecito Cafe,"Seafood, American (New), Italian, Restaurants",1,1,0,0,0,1
FyK0sYez1ImnovyzJ_iGZw,East,"Thai, Restaurants, Japanese",0,0,0,1,1,0
ALMuGwPnbAVc4SIbcmQmcA,Santa Barbara Bay Cafe,"Seafood, Restaurants",1,0,0,0,0,0
KU4zXPo6v8c3N_l14wivQA,Jade Restaurant,"Restaurants, Asian Fusion",0,0,0,0,1,0
OPQkUsUdLN_PPAW6IyEJLQ,Chino's Rock & Tacos,"Mexican, Restaurants",0,1,0,0,0,0
R6NxHoRRK5Y4ishGsLrGwA,Restaurant Mimosa,"Restaurants, French, American (New)",0,1,0,0,1,0
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,"Bars, Cocktail Bars, American (Traditional), Restaurants, Nightlife",1,1,0,0,0,1
NWwVZnCb8-Oh9QWWAb2T2Q,Somerset,"American (New), Bars, Restaurants, Lounges, Nightlife",0,1,0,1,0,0
AoBQeAvMtTOYTx-hThDLZA,Killer B's BBQ Bar and Grill,"Sports Bars, Bars, Barbeque, Nightlife, Restaurants",0,1,0,1,1,0
N12Pwub9Tj-5AhuPfbj-Mg,Big Joe's Tacos,"Food Trucks, Event Planning & Services, Mexican, Street Vendors, Caterers, Restaurants, Food",1,1,1,0,1,1
u9oG6CVhS9dJR5ZHS5q23A,The Little Things Bakery,"Patisserie/Cake Shop, French, Food, Restaurants, Bakeries, Cupcakes",0,0,1,1,1,1
EBuSqlpzzyfZZkEgPxVV1Q,Wingstop,"Chicken Wings, Restaurants",0,0,0,1,0,0
AqOSpSqdocwtIjqTECW2ng,Broad Street Oyster Company,"Fish & Chips, Seafood, Restaurants",1,0,0,1,0,0
LwCcNUqX-BEMBd6Xj-JlvA,Los Gallos,"Restaurants, Mexican",0,1,0,0,0,0
nhOMsw22-rz9kXSKwBZYAQ,Miracle At The Funk Zone,"Restaurants, Pop-Up Restaurants, Bars, Cocktail Bars, Local Flavor, Nightlife",0,1,0,1,0,1
_Uyinj5wLMJ7x2cCfHO1Yg,Bristol Farms - Santa Barbara,"Food, Beer, Wine & Spirits, Specialty Food, Delis, Grocery, Restaurants",0,0,0,0,1,1
49Sy1N3MTnK6Eslh1tgZQQ,Matty's Hot Chicken,"Restaurants, Pop-Up Restaurants",0,0,0,1,0,0
fHUAs1ec568wu-a_mRq7Rw,Jack in the Box,"Restaurants, Fast Food, Tacos, Breakfast & Brunch, Burgers, Mexican",0,1,0,0,1,1
12Gc4OFQ-WAW0fAk2hRZuQ,Kin Bakeshop,"Pop-Up Restaurants, Restaurants, Food, Donuts",0,0,0,1,0,0
od_MWVpghkvSsl1HKasM9A,Blenders In the Grass,"Restaurants, Juice Bars & Smoothies, Food",0,0,0,1,0,0
OdRkeCycTpMRow9XUXVNWw,Taco Bell,"Fast Food, Restaurants, Tex-Mex, Mexican",0,1,0,1,0,1
Vs1GKzhgYLBthayVNuIbGA,La Rumba Bar and Grill,"Dance Clubs, Karaoke, Nightlife, Restaurants, Bars, American (New), Mexican",0,1,1,0,0,0
JWFpjvCc_nkNDVtMPx1ZGg,Bogo SB,"Food, Food Delivery Services, Burgers, Pizza, Caterers, Event Planning & Services, Restaurants",1,0,0,1,0,1
auh2m1mJ2ORJxpmPUJ9SYg,Ultimate Bagels,"Bagels, Restaurants, Breakfast & Brunch, Food",0,1,1,0,0,0
1ONK4BD8Fuh1mfBCrB2aOQ,Crazy Jim's Tacos Y Más,"Tex-Mex, Mexican, Tacos, Restaurants",0,1,0,1,1,0
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,"Restaurants, Pizza",0,0,0,0,0,1
pyFEy1qXkmYJDHxVvpK7cA,New Si Chuan Garden,"Chinese, Restaurants, Szechuan",0,0,0,1,1,0
sZHLbLnw1vwHF1xDzuV1iw,Foley Food and Wine Society Tasting Room,"Wine Tasting Room, Tasting Classes, Bars, Wineries, Wine Bars, Tours, Food, Education, Wine Tasting Classes, Restaurants, Hotels & Travel, Nightlife, Barbeque, Wine Tours, Arts & Entertainment",0,1,1,1,1,1
P5cgKbK-cQqqZj0I3_DW0g,Roost,"American (New), Steakhouses, Tacos, Mexican, Seafood, Restaurants",1,1,0,1,1,0
E1b_hNr22N2wGkq5Z9fmHw,Juice Ranch,"Restaurants, Food, Live/Raw Food, Juice Bars & Smoothies, Vegan",0,0,0,1,1,0
tSmUxIto8yAqijDgsjLBRQ,South Coast Deli - Santa Barbara,"Salad, Sandwiches, Restaurants",1,0,0,0,0,1
qvXw3V4_9Pu4E7Qoi7-cKA,Fala Bar,"Restaurants, Vegan, Gluten-Free, Falafel, Mediterranean, Salad, Sandwiches",1,0,1,1,1,1
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,"Asian Fusion, Seafood, Restaurants, Poke, Food",1,0,1,0,1,0
ZY4M_fKW8aSUpsUzeh5fuA,Elements Restaurant and Bar,"Bars, Restaurants, American (New), Nightlife",0,1,0,0,0,0
BensdYRuR-zra1g3nBJFXQ,La Casa De Maria,"Health Retreats, Venues & Event Spaces, Hotels & Travel, Restaurants, Event Planning & Services",1,0,1,1,0,0
c1xuic_qvUfSIr-if6nSUQ,Relais de Paris,"French, Food, Restaurants",0,0,0,0,1,0
5dGu7C1UEPLs_FIj_Qin0g,Santa Barbara Organic Kitchen,"American (New), Vegetarian, Restaurants",0,1,0,0,1,0
GwtVBqKzW9j0zNQ7nYnT5g,AH Juice Organics,"Organic Stores, Breakfast & Brunch, Live/Raw Food, Juice Bars & Smoothies, Food, Restaurants",0,1,0,1,0,0
kwtKZ3fzM5jlR8Z7KIA17g,Backstage Dueling Piano Bar,"Restaurants, Nightlife, Bars, Food, American (New), Piano Bars, Beer, Wine & Spirits, Cocktail Bars",0,1,1,0,1,1
-ALqLSTzkGDMscHdxA1NgA,Su Casa Fresh Mexican Grill,"Mexican, Restaurants",0,1,0,0,0,0
sCJEbsv0KEsx_IifiFjGDQ,CHOMP on the Rocks,"American (Traditional), Restaurants, Burgers",1,0,0,0,0,1
vsrryxBR2Jykl71qa1H6SQ,Caffe Primo,"Tapas/Small Plates, Nightlife, Pubs, American (New), Wine Bars, Restaurants, Italian, Coffee & Tea, Bars, Food",0,1,0,1,0,1
1lwulkAD5htni3rbHW8oeg,Subway,"Restaurants, Sandwiches, Salad, Fast Food",1,0,0,0,0,1
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,"Coffee & Tea, Food, American (Traditional), Gluten-Free, Restaurants, Breakfast & Brunch, Bakeries",1,1,0,0,1,1
lq7dE9c10OvRfd_edJoyMg,Due Lune Cucina,"Restaurants, Italian",0,0,0,0,0,1
WuaB_R6EOFp0S8D5C8eKYw,Sublime,"Restaurants, Home Services, American (New), Contractors",0,1,1,0,0,0
hrEtM0WMgwhv19mzVnKiJQ,Magic Pita Cafe,"Restaurants, Food, Cafes, Mediterranean, Middle Eastern",0,0,1,1,0,1
ZJzlns_dFkapVajmdFHGuw,Embermill,"Caribbean, Restaurants, Gluten-Free, Cajun/Creole, Vegan",0,0,1,0,1,0
OMWhamtXhqlYCj66MqcxuQ,Aksum Restaurant,"Ethiopian, Soul Food, Restaurants, Comfort Food",0,0,1,1,0,0
4sOLSCiwSdHhzcXC9Sd0xQ,Northstar Coffee,"Coffee & Tea, Food, Sandwiches, Restaurants",1,0,0,0,0,1
6HKIfenWg3zt2CYx4D5r_Q,Tepeyac Taquitos,"Mexican, Restaurants",0,1,0,0,0,0
zVwnTKz7JIOoN-MbbQMzYA,Eat This Shoot That!,"Wine Tours, Food Tours, Tours, Restaurants, Food, Arts & Entertainment, Hotels & Travel, Walking Tours",0,0,1,1,0,0
C-zgOpqD2K0xDJU4ty7zKg,Honor Market,"Food, Restaurants, Cafes, Coffee & Tea, Beer, Wine & Spirits, Pizza",0,0,0,0,1,1
nx01nL2of3ngBwA6XZYqEg,Hotdog Mini Mart,"Food, Beer, Wine & Spirits, Hot Dogs, Restaurants",0,0,0,1,1,0
uQSCNdPI0dC_sPsOh1U8NQ,McDonald's,"Restaurants, Food, Fast Food, Burgers, Coffee & Tea",0,0,0,0,0,1
0m0SQSIzM9WcDhJ7UEVCLQ,Ty Lounge,"Bars, Nightlife, Tapas/Small Plates, Tapas Bars, Restaurants, Lounges",0,1,0,1,0,0
sjWf71VmU5HIwqX8RGCLJw,Riviera Bar,"Cocktail Bars, Wine Bars, Nightlife, Bars, Beer Bar, Restaurants",0,1,0,1,0,1
9Ujw_PoR_Vv67gf4vsAk-g,Giovanni's,"Pizza, Restaurants",0,0,0,0,0,1
T2otvNcawDSkhykOG2tOLA,IHOP,"American (Traditional), Breakfast & Brunch, Restaurants, American (New), Burgers",1,1,0,0,0,1
XYxSB4DQ48O7J6AsnS-Ddg,State Street Wine Bistro,"Restaurants, American (New)",0,1,0,0,0,0
e63pcbZaXxSY_YyhBol-bw,The Roundhouse,"Restaurants, Breakfast & Brunch, American (Traditional)",1,1,0,0,0,0
LEo6sBsQz3xrpKW-DQjTWQ,Panda Express,"Restaurants, Chinese, Fast Food",0,0,0,0,1,1
rlfWeYI1SLvC8ZKM_OvXWA,A Slice of Woodstock's,"Pizza, Gluten-Free, Restaurants, Event Planning & Services, Caterers",1,0,0,0,1,1
UAy8Qc_T0CuHxQRiUMNN4g,La Salsa,"Salad, Mexican, Restaurants",0,1,0,0,0,1
LsniEK_m_Jbj7JMbT4eRxQ,101 Deli,"Delis, Restaurants",0,0,0,0,0,1
-nwNPb3G-0L95igrhkvMtw,Panda Express,"Restaurants, Fast Food, Chinese",0,0,0,0,1,1
okc-iCgWvKGa1DfQSOh1Ig,Milpas Taqueria,"Mexican, Restaurants",0,1,0,0,0,0
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,"Wine Tasting Room, Jazz & Blues, Tapas Bars, Wineries, Food, Wine Bars, Champagne Bars, Music Venues, Arts & Entertainment, Restaurants, Bakeries, Bars, Nightlife",0,1,0,1,0,1
2pBNVsJo3a3CPbInUu9lvQ,Char West,"Restaurants, Fish & Chips, Food, Seafood, American (Traditional), Fast Food, Coffee & Tea, Breakfast & Brunch",1,1,0,1,0,1
zE8kXF0_2Twh4AhcewlFGw,Tsukemono,"Sushi Bars, Japanese, Restaurants",0,0,0,0,1,0
2QaNH5-RCRNIkToUOBc22Q,La Salsa Fresh Mexican Grill,"Mexican, Fast Food, Tex-Mex, Restaurants",0,1,0,1,0,1
iBGR1hX6To3FGtCgCgDtqQ,Feast and Fest Catering,"Restaurants, Barbeque, Food, Caterers, Event Planning & Services",1,0,0,0,1,1
xUkr5K9vgjzvLCZBYFZ3Vg,Si Senor Taco's,"Mexican, Food, Food Trucks, Beer, Wine & Spirits, Restaurants",0,1,0,0,1,0
EWl5aixg4hCcuVYpz4BLKQ,Cafe Los Arcos,"American (Traditional), Restaurants",1,0,0,0,0,0
VhH_MGOiWsMVOJk1LHFVXw,Rudy's Mexican Restaurant & Take Out,"Restaurants, Mexican",0,1,0,0,0,0
j8tjQlMu3I-qia241vTEXw,O Street Truck,"Event Planning & Services, Food Stands, French, Restaurants, Caterers, Food, Food Delivery Services",1,0,1,1,1,1
QS0a4snAEc-zdLeLIgTaHg,Delicious Expressions,"Caterers, Restaurants, Desserts, Bakeries, Event Planning & Services, Gluten-Free, Food, Cupcakes",1,0,0,1,1,1
k3lTRgvPvYUI-cX7_TAqNA,University Club of Santa Barbara,"Restaurants, Event Planning & Services, Party & Event Planning, Food, Venues & Event Spaces, Arts & Entertainment, Social Clubs, Specialty Food",1,0,1,1,0,1
ZCURd9PiH4qdEjQfrIZzFg,Maggie's at State and A,"American (New), Beer, Wine & Spirits, Food, French, Restaurants",0,1,0,0,1,0
W5-2F8kftKARrEPLhQaZ8A,Tuttini,"American (New), Restaurants, Breakfast & Brunch",0,1,0,0,0,0
Lj1goFC0ar8bfmsoHhGVbg,Taco Tuyo,"Food Trucks, Food, Food Delivery Services, Tacos, Mexican, Event Planning & Services, Restaurants, Vegan, Caterers",1,1,0,1,1,1
jfRq1KtjEGyPoMo9HZVw2Q,The Set,"American (Traditional), Restaurants, Bars, Cocktail Bars, Nightlife, American (New), Sandwiches",1,1,0,0,0,1
WIH1ptTMD7aII_qfeVeaRg,El Rincon Alteno,"Mexican, Restaurants",0,1,0,0,0,0
wrtx446YNQoQa5U7UI6j5w,Chad’s,"Restaurants, American (New)",0,1,0,0,0,0
XkveGZ8pr9TL5bZCqmzuhA,Hustle & Grind Coffee Company,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Restaurants, Cafes",0,0,0,1,0,1
noiUCN8A9Vdm9pUbWX6K-w,Tydes Restaurant,"Seafood, American (New), Salad, Restaurants, Sandwiches",1,1,0,0,0,1
pUeTnGsnVi-H8RJ6prFFgw,Little Caesars Pizza,"Restaurants, Pizza",0,0,0,0,0,1
Tc1L4BH_2pkCywkAEfCQRg,Burger Express,"Burgers, Restaurants, Mexican",0,1,0,0,0,1
PilMA5jBSjfh2rlCLG50Cw,Blue Corn Tacos Catering,"Restaurants, Tacos, Mexican, Event Planning & Services, Food, Food Trucks, Caterers",1,1,0,0,1,1
n6reYUBVF9buglcojgB0FQ,Harbor Market & Deli,"Restaurants, Delis, Food, Grocery",0,0,0,0,1,1
UCf1qieF9Lss61Te-Qnacg,Sushi Cafe,"Sushi Bars, Restaurants",0,0,0,0,1,0
LMm555z8BReDxgkpF_TEug,Park Place Deli,"Delis, Restaurants, Coffee & Tea, Food, Salad",0,0,0,0,0,1
ixROUxJqrczeYUT0z0MCHg,Taste Wine Bar & Retail Shop,"Shopping, Food, Arts & Entertainment, Restaurants, Beer, Wine & Spirits, Bars, Wineries, Nightlife, Wine Bars",0,1,0,1,1,1
cCi63HyU5XtjCaCVw0qJCw,M Kitchen,"Restaurants, American (Traditional)",1,0,0,0,0,0
mYofSuxrIrPS2Gjsu-ZI4w,Eller's Donut House,"Donuts, Restaurants, Food",0,0,0,1,0,0
aYMpjij5ShtEoZueMrQPRw,The Mill,"Breweries, Shopping, Food Court, Food, Venues & Event Spaces, Restaurants, Event Planning & Services, Wineries, Wine Tasting Room, Arts & Entertainment, Shopping Centers",1,0,1,1,0,0
zZrDoiQIUmiVkifJx0h_KA,Old Town Coffee Downtown,"Coffee & Tea, Cafes, Restaurants, Food",0,0,0,0,0,1
GBD-YjcOD1nG0wv4L0Lvfg,Venus in Furs,"American (Traditional), Restaurants, Wine Bars, Pizza, Cocktail Bars, Bars, Vegan, Nightlife",1,1,0,0,1,1
